samplingName,nbSamples,descriptorName,J,Q,pertinenceFunction,birdSearchMode,birdConfidenceLimit,averagePertinence,diversity,nbBirds,nbWithBirds,criterion
Random,10,scalogramStat4,12,3,inverse,single,0.1,23.6264800848925,0.0072419187584191,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,47.50237582523184,0.0055280939382532,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.095734282810572,0.0066302906737605,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,38.67677213997522,0.0080126842049154,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.022763855191132,0.0062707386210712,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.591218723273476,0.0068368116665113,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,34.73445694441888,0.0124347591153683,4,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,50.94457008308943,0.0057451242943937,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,31.6237045687544,0.0041921390250706,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,33.637262089495074,0.0113957673726972,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.121912276058142,0.0040491867908149,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,4.974989498564817,0.004818327183983,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,33.8452576854713,0.0101661698342758,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,42.009289565609606,0.0065299054727208,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.380024499147314,0.0095185824214928,5,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,22.37775699111909,0.0115720422302933,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,4.3446883235363325,0.0061604920115684,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,5.580648163261946,0.005449347373025,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.645512615063383,0.0043138852275606,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.888793940837528,0.0086149369792665,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.401699035637556,0.0071796702395402,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,6.986243224790054,0.0043877041948371,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.069434984822315,0.0063963959057797,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.938780636282406,0.0068941972240515,4,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,32.20870839752416,0.006712551004895,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,31.08792493720538,0.0077693185236643,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.710993636730382,0.0086006526135387,6,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,28.5685581732106,0.0108933133232407,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.53745294850754,0.0056943716357312,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.032913703739444,0.009368370438346,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.562583039417206,0.0057187748658429,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,30.814961847476923,0.0040744583553638,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,19.004550659750603,0.0080193478407178,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.26656897934108,0.0050752088863639,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.164309777013534,0.0060213286504574,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.724392878707665,0.0075514107113938,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,42.22373477658864,0.0075870470495575,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.958342659757516,0.0048033268376151,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,76.71856102912975,0.0091905224314653,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,41.23144579634037,0.0071083375313508,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,66.00211027271921,0.0041018969950404,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,33.6912303603401,0.0080661254072889,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,51.59513477437876,0.0058847577352881,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,2.800559524997646,0.0063497301514141,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,4.195695946311849,0.0026867631924507,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,17.725798509353524,0.0034185822071239,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,46.431033632265695,0.0080063301101893,5,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.936224352212784,0.0058486557461858,5,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.24522405866645,0.0109978781595538,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.980439238609986,0.0045897703394916,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,37.98427997211342,0.0048797870478956,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,22.26357966273713,0.0066092948493412,5,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.343600997841325,0.0077984568248181,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,32.40932010819452,0.0043591986879735,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,50.69628054193203,0.0108692366539064,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,22.09124754448314,0.0114172339963421,5,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.580564363270582,0.0068393496203317,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.527949435459991,0.0068846020748856,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,45.94361534029666,0.0056913375234881,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.316654273644566,0.0049888314398632,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,39.60668253968143,0.0064811134844531,4,4,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,21.667605536753776,0.0062770757142405,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,17.58895127959749,0.0078597890429414,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.083097977141833,0.0070941704217341,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.356243342295887,0.0073552128222427,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.959039326364785,0.0079612650724332,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.16323528341652,0.0043801118513643,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.94762995208668,0.0081521169065404,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,23.48411219670943,0.0129196238030573,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,5.441504729002753,0.004894881728376,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,16.065163114538244,0.0070404791056931,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,32.377846278216005,0.0068117790352027,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.410973545295588,0.0030119738343508,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,3.234737560088747,0.0050531480409105,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,7.71463828494551,0.0044896426923104,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,34.5705392869751,0.0070748584712244,4,4,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,28.96738050150121,0.0092131888941788,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,30.412077859188265,0.0097729815833356,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.928616793484697,0.0044044315417271,6,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,7.529864096041382,0.0028515424522753,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.63319388265207,0.0074108959918256,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,17.120026872262212,0.0111137984191794,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.83126969521761,0.0049756767192664,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,19.46495905036865,0.0083673433619712,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.360801172700748,0.0038523939039845,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.747014957273171,0.004718532527707,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.835721899194516,0.0040242942570601,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.32066276001451,0.0056163010197733,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.079328056391653,0.0081152621901292,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.79023703182775,0.0066218275183895,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.380297525545227,0.0069189380996821,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,33.605663254801826,0.0095168268073996,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.0854309642723,0.0039449837175364,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.273896527227752,0.0055311401833332,5,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,26.48424658811336,0.0094980336867867,4,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,88.20362121908526,0.0050936139461992,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,44.74575046379917,0.0084004788698409,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.881903301324249,0.0081380734007287,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,4.72342547744467,0.004669273629068,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,19.714804961276748,0.0047742183670418,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,44.49712976647299,0.0095208583193274,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,16.02973039764257,0.0102273287022476,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.6516851928604,0.0027849334299665,6,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,59.68382000787108,0.0128493704092854,5,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.038928678964883,0.0069730129019238,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.12803680720887,0.0042107704757924,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.709336875281968,0.0109980434991801,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,19.05451759203565,0.0058532437998018,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.285478816721554,0.0078663737892996,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.65408489398785,0.0057811123930186,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,37.25268947942126,0.0071885974787223,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.10885926699156,0.0101700129070211,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.499825053151156,0.0094732598765518,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.28950472192789,0.0025776631533797,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.19158824956349,0.0032175495573805,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.68410478331444,0.0054801706098485,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,3.480163502385744,0.0061051553976841,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,17.853976705564577,0.0050447479359957,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,28.25344069112483,0.0091790426303762,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.448716650066755,0.0087201070895608,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.668803107054703,0.0078206179108909,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,46.67517353223504,0.0058793707216924,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,7.223247429927527,0.0034102299210926,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,49.75477244433692,0.006316316654449,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.389588424978276,0.0032882888741389,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,35.35728757253021,0.0095386144158905,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.898671109888625,0.0091003063738824,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,7.630253260801642,0.0041973779470922,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,30.189825261104097,0.0051643892826152,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.746566564415527,0.0051652513095153,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,44.00739864194715,0.0084673072424285,4,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.776063477671157,0.008566687574595,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.046425419192184,0.0099168976474092,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.03682818816474,0.0091934745673212,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.47502401358497,0.0078503920030058,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,71.8450153830062,0.0047356523709531,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,21.96025202219169,0.0085766941518316,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.825985429650245,0.0061280027547519,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.451440472313232,0.0,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.833737583294628,0.0081650202401942,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,16.397900383609286,0.0041818309684994,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,34.7637225466448,0.0051612852165534,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.761258842974012,0.0070452312604443,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.4167638981316,0.0067717613429929,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.963318398246674,0.0058108646570039,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,4.152441599739426,0.0057336190389164,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.796783080744056,0.0083441588083966,8,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,5.828063347343975,0.0054397657903902,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,31.055907750062715,0.005070428686339,5,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,45.211225164592896,0.0089610742455334,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.752289364145302,0.0094586864676188,6,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.57218905718052,0.0050284214419606,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,33.455185608571426,0.0074606865846303,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.058668730381102,0.0083716427639901,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.296060670233825,0.0072181766413452,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.291443572688586,0.0080239536440753,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.869851129154672,0.0058812836853833,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,5.023269113626016,0.0063457646427874,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.13011282823298,0.0088739848786033,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.566561965598844,0.0051498117710114,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,6.645533207179504,0.0099323821366071,5,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,22.63126572143725,0.0079952991452886,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,39.220619484257305,0.0075294804933056,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.57010781398353,0.0071353999506895,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,37.30921277634336,0.0065230866318151,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.506845127658451,0.0056715537625472,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,47.22711434788622,0.0097797781411483,7,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.9431715428434,0.0072086898915681,10,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,42.99511525375894,0.0069967841858108,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.721120841732027,0.0129831153163493,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,15.036245784030347,0.0054833972118496,5,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,52.71066391544334,0.0052266601248865,5,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.054578531544454,0.007841952822097,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,41.455632600834704,0.006080948919769,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.42032720204993,0.0085674422746797,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.997890209296262,0.0038291615854914,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,56.36320285663727,0.0084320237288118,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,7.133271366893043,0.0054395732522472,4,5,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.68802431833945,0.0073786441465357,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,2.979012537312207,0.0051120662567523,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,10.212876662751896,0.0074497399754029,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.299330360807769,0.012571624511322,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.143413165978782,0.0075476771287471,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.177902617869524,0.0097722692032065,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,6.053720045919919,0.0080035868751302,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,18.16110989593765,0.0069669546761169,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,31.36642355639584,0.0083762223239275,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,37.84336146085196,0.0066227985241835,9,10,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,13.818377741713476,0.0050844024435826,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,3.1693787290046145,0.0073223555230822,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,38.50226358788852,0.0110434226759703,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,30.82011764904285,0.0098390358025283,8,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.356900253391725,0.0055340253310749,5,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,25.130584619872906,0.0078869444265338,9,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,56.92885033414736,0.0058367728059115,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.34029864177335,0.0068568561462968,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,45.83663067887814,0.0095453582365439,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,29.73659191072037,0.0046307946270223,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,17.057064495168,0.0081002890655898,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,43.22389134353333,0.0117627444844928,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,12.021097808747443,0.0087253961936323,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,28.494989322117544,0.0110198561956907,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,8.583062260488543,0.0053077310602684,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,6.522836111741384,0.005355936417489,6,6,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,5.134508118262735,0.0057446592220059,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,14.0725383908845,0.0096898290188136,6,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.223141416906884,0.0082324944960243,7,9,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,9.538297608051211,0.0042630173899939,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,11.993918229744164,0.0077805237613688,7,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,3.2620617225358743,0.0029627848831452,8,8,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,20.978801918021286,0.0058851824258461,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,24.65651058042896,0.0054854538798605,7,7,0.0
Random,10,scalogramStat4,12,3,inverse,single,0.1,39.50356960598738,0.0030880611363618,6,6,0.0
